,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
564,GAMMNINFRA,EQ,0.8,0.8,0.75,0.75,0.8,0.8,912026,703363.4,04-JAN-2021,576,INE181G01025
565,GANDHITUBE,EQ,267.9,275.0,263.15,268.35,265.15,262.55,28761,7713276.15,04-JAN-2021,1381,INE524B01027
566,GANECOS,EQ,430.0,474.0,430.0,456.15,454.0,421.9,209418,95381914.35,04-JAN-2021,9276,INE845D01014
567,GANESHHOUC,EQ,32.05,33.15,31.25,33.15,33.15,31.6,72395,2389122.4,04-JAN-2021,202,INE460C01014
569,GANGESSECU,EQ,62.45,62.45,59.55,61.3,60.7,59.8,17278,1051966.4,04-JAN-2021,217,INE335W01016
570,GARDENSILK,EQ,12.25,12.6,12.25,12.25,12.25,12.85,536535,6573198.4,04-JAN-2021,193,INE526A01016
571,GARFIBRES,EQ,2318.8,2365.0,2300.15,2325.7,2320.0,2297.85,38072,88433211.3,04-JAN-2021,4209,INE276A01018
572,GATI,EQ,102.9,104.0,96.65,100.0,99.5,101.75,1016009,101650733.65,04-JAN-2021,11038,INE152B01027
574,GAYAPROJ,EQ,41.1,41.9,39.25,40.05,40.1,40.3,1138288,46195783.95,04-JAN-2021,4945,INE336H01023
576,GDL,EQ,123.0,126.4,122.0,125.5,125.6,121.2,413224,51534926.05,04-JAN-2021,10187,INE852F01015
577,GEECEE,EQ,86.9,88.4,86.0,87.3,87.5,87.35,8965,781708.65,04-JAN-2021,487,INE916G01016
579,GENESYS,EQ,70.6,71.1,68.45,71.1,71.1,67.75,25498,1802966.35,04-JAN-2021,241,INE727B01026
581,GENUSPOWER,EQ,39.55,41.05,39.15,39.6,39.6,39.6,313826,12512172.45,04-JAN-2021,1237,INE955D01029
582,GEOJITFSL,EQ,59.25,61.4,57.1,58.25,58.35,58.65,874469,51912897.4,04-JAN-2021,5151,INE007B01023
583,GEPIL,EQ,290.0,295.0,282.1,291.2,290.9,291.45,99278,28917760.5,04-JAN-2021,2741,INE878A01011
584,GESHIP,EQ,274.0,281.0,271.6,279.2,279.4,270.65,393293,109226087.45,04-JAN-2021,8878,INE017A01032
585,GET&D,EQ,120.0,137.75,116.5,136.1,135.5,119.35,2300094,307883430.95,04-JAN-2021,20073,INE200A01026
586,GFLLIMITED,EQ,92.55,95.9,90.15,93.55,92.75,90.75,151155,14184882.6,04-JAN-2021,1435,INE538A01037
587,GFSTEELS,EQ,2.2,2.2,2.2,2.2,2.2,2.15,626,1377.2,04-JAN-2021,4,INE534A01028
588,GHCL,EQ,214.0,215.0,209.5,210.15,209.75,212.1,225601,47768926.1,04-JAN-2021,4390,INE539A01019
589,GICHSGFIN,EQ,122.75,123.5,119.2,121.05,120.7,121.8,678567,82451941.4,04-JAN-2021,6483,INE289B01019
590,GICRE,EQ,141.8,143.0,140.7,141.85,141.4,140.2,510358,72461014.65,04-JAN-2021,4345,INE481Y01014
591,GILLANDERS,EQ,47.1,48.9,47.1,48.15,48.75,48.5,14587,704197.2,04-JAN-2021,163,INE047B01011
592,GILLETTE,EQ,5806.75,5850.0,5682.55,5765.55,5766.0,5756.75,14271,82431646.55,04-JAN-2021,3139,INE322A01010
593,GINNIFILA,EQ,22.15,23.0,22.1,23.0,23.0,21.95,308454,7042507.8,04-JAN-2021,926,INE424C01010
594,GIPCL,EQ,84.85,86.8,84.1,84.75,84.6,84.05,370070,31583169.35,04-JAN-2021,2470,INE162A01010
597,GLAND,EQ,2390.05,2488.4,2375.0,2447.7,2458.0,2369.7,629065,1533836471.4,04-JAN-2021,37280,INE068V01023
598,GLAXO,EQ,1626.0,1630.0,1590.0,1599.8,1600.0,1611.5,23376,37508589.4,04-JAN-2021,2725,INE159A01016
599,GLENMARK,EQ,504.3,519.4,503.0,514.6,514.6,502.6,2551988,1309613952.7,04-JAN-2021,36039,INE935A01035
600,GLFL,EQ,2.5,2.5,2.5,2.5,2.5,2.4,17080,42700.0,04-JAN-2021,24,INE540A01017
601,GLOBAL,EQ,69.95,69.95,65.5,65.7,65.8,66.65,11202,742336.25,04-JAN-2021,127,INE291W01011
603,GLOBE,EQ,67.8,67.8,64.0,64.95,65.0,66.2,18550,1223800.2,04-JAN-2021,206,INE581X01013
604,GLOBOFFS,EQ,9.95,9.95,9.5,9.7,9.55,9.5,36214,352474.8,04-JAN-2021,164,INE446C01013
605,GLOBUSSPR,EQ,325.7,326.7,316.4,319.55,319.65,320.65,65687,21146830.5,04-JAN-2021,2719,INE615I01010
607,GMDCLTD,EQ,55.55,59.0,55.55,58.6,58.7,54.9,9301814,539154283.3,04-JAN-2021,37531,INE131A01031
608,GMMPFAUDLR,EQ,3778.9,3800.0,3705.0,3720.05,3728.0,3764.1,39085,146244027.0,04-JAN-2021,7714,INE541A01023
609,GMRINFRA,EQ,26.8,27.25,26.15,27.05,27.1,26.6,19908072,532661057.4,04-JAN-2021,32229,INE776C01039
610,GNA,EQ,272.0,289.0,271.15,286.6,287.0,267.75,305020,85692393.2,04-JAN-2021,6669,INE934S01014
611,GNFC,EQ,226.4,229.45,224.0,225.95,226.0,225.5,504104,114327037.9,04-JAN-2021,6371,INE113A01013
613,GOCLCORP,EQ,213.7,213.7,202.0,203.2,203.1,206.75,11840,2426569.35,04-JAN-2021,478,INE077F01035
614,GODFRYPHLP,EQ,990.0,995.0,977.0,986.2,988.5,989.85,58449,57631725.25,04-JAN-2021,4140,INE260B01028
615,GODHA,EQ,44.25,44.25,40.65,40.7,40.65,42.4,899,37185.45,04-JAN-2021,26,INE925Y01010
616,GODREJAGRO,EQ,540.0,546.0,535.0,542.35,543.0,538.3,92557,50123862.05,04-JAN-2021,4456,INE850D01014
617,GODREJCP,EQ,740.1,760.0,734.25,758.1,758.95,738.95,1503343,1123815123.15,04-JAN-2021,29186,INE102D01028
618,GODREJIND,EQ,431.35,435.5,424.25,425.75,425.95,428.9,300076,128400050.35,04-JAN-2021,18448,INE233A01035
619,GODREJPROP,EQ,1435.0,1444.0,1401.0,1407.2,1410.5,1427.25,820791,1160985689.95,04-JAN-2021,24480,INE484J01027
621,GOKEX,EQ,95.0,95.25,91.8,92.8,92.9,94.8,226420,21086835.7,04-JAN-2021,3591,INE887G01027
622,GOKUL,EQ,18.35,18.45,17.6,17.75,17.65,17.95,34834,625136.05,04-JAN-2021,329,INE020J01029
623,GOKULAGRO,EQ,19.4,20.9,19.4,20.75,20.6,19.9,142521,2909528.2,04-JAN-2021,622,INE314T01025
624,GOLDBEES,EQ,46.95,46.95,44.01,44.52,44.57,43.81,4911333,217897693.73,04-JAN-2021,16766,INF204KB17I5
625,GOLDENTOBC,EQ,53.55,54.2,52.0,53.05,53.4,53.55,28304,1509216.6,04-JAN-2021,437,INE973A01010
626,GOLDIAM,EQ,231.35,237.0,225.95,229.95,229.05,229.05,84125,19441804.2,04-JAN-2021,1991,INE025B01017
627,GOLDSHARE,EQ,4562.5,4619.05,4551.1,4576.45,4579.95,4542.1,2258,10337778.85,04-JAN-2021,589,INF789F01059
628,GOLDTECH,EQ,12.15,12.15,11.3,11.55,11.65,11.55,159229,1862373.25,04-JAN-2021,506,INE805A01014
629,GOODLUCK,EQ,57.3,61.5,55.65,60.4,59.6,55.45,712034,42122472.75,04-JAN-2021,4982,INE127I01024
